sample_id,writer_id,source_path,set_id,line_id,prompt_reference,reference,gt_text,gt_status,gt_source,flat_image_path,image_path,crop_x0,crop_y0,crop_x1,crop_y1,line_has_handwriting,line_status,line_exportable,line_ink_pixels,line_ink_ratio,line_ink_bbox_area,line_ink_bbox_ratio,needs_review,sex,difficulty,difficulty_group,checkbox_sex_female_density,checkbox_sex_male_density,checkbox_difficulty_none_density,checkbox_difficulty_dysgraphia_density,checkbox_difficulty_other_density,checkbox_sex_female_extra_density,checkbox_sex_male_extra_density,checkbox_difficulty_none_extra_density,checkbox_difficulty_dysgraphia_extra_density,checkbox_difficulty_other_extra_density,sex_conflict,difficulty_conflict,birth_year,birth_year_status,split,reviewed,review_status,review_note,review_updated_at
167_p01_C_l01,167_p01,C:\Magisterka\Formularze\raw_examples\167.pdf,C,1,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l01.png,187,1091,2300,1279,True,filled,True,13151,0.0331055975672382,177457,0.4467204035806708,False,kobieta,nie,nie,0.5446428571428571,0.238095238095238,0.4066666666666667,0.2633333333333333,0.2625,0.0363636363636363,0.0334928229665071,0.058076225045372,0.043557168784029,0.0364750957854406,False,False,2008.0,manual,train,True,validated,,2026-05-21T13:48:22
167_p01_C_l02,167_p01,C:\Magisterka\Formularze\raw_examples\167.pdf,C,2,ID: A-204; status=OK; temp=23.5°C.,ID: A-204; status=OK; temp=23.5°C.,ID: A-204; status=OK; temp=23.5°C.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l02.png,187,1366,2300,1553,True,filled,True,9271,0.0234631046412455,116288,0.2943023959142664,False,kobieta,nie,nie,0.5446428571428571,0.238095238095238,0.4066666666666667,0.2633333333333333,0.2625,0.0363636363636363,0.0334928229665071,0.058076225045372,0.043557168784029,0.0364750957854406,False,False,2008.0,manual,train,True,validated,,2026-05-21T13:48:22
167_p01_C_l03,167_p01,C:\Magisterka\Formularze\raw_examples\167.pdf,C,3,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l03.png,187,1640,2300,1828,True,filled,True,10819,0.027235150184773,142992,0.3599601252630625,False,kobieta,nie,nie,0.5446428571428571,0.238095238095238,0.4066666666666667,0.2633333333333333,0.2625,0.0363636363636363,0.0334928229665071,0.058076225045372,0.043557168784029,0.0364750957854406,False,False,2008.0,manual,train,True,validated,,2026-05-21T13:48:22
167_p01_C_l04,167_p01,C:\Magisterka\Formularze\raw_examples\167.pdf,C,4,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l04.png,187,1915,2300,2103,True,filled,True,10842,0.0272930491083565,189520,0.4770871303279596,False,kobieta,nie,nie,0.5446428571428571,0.238095238095238,0.4066666666666667,0.2633333333333333,0.2625,0.0363636363636363,0.0334928229665071,0.058076225045372,0.043557168784029,0.0364750957854406,False,False,2008.0,manual,train,True,validated,,2026-05-21T13:48:22
167_p01_C_l05,167_p01,C:\Magisterka\Formularze\raw_examples\167.pdf,C,5,O 21:30 rozpoczęło się ważne spotkanie zespołu.,O 21:30 rozpoczęło się ważne spotkanie zespołu.,O 21:30 rozpoczęło się ważne spotkanie zespołu.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l05.png,187,2190,2300,2378,True,filled,True,12454,0.0313510084482081,302539,0.7615948887837198,False,kobieta,nie,nie,0.5446428571428571,0.238095238095238,0.4066666666666667,0.2633333333333333,0.2625,0.0363636363636363,0.0334928229665071,0.058076225045372,0.043557168784029,0.0364750957854406,False,False,2008.0,manual,train,True,validated,,2026-05-21T13:48:22
167_p01_C_l06,167_p01,C:\Magisterka\Formularze\raw_examples\167.pdf,C,6,W bibliotece znaleziono starą książkę z 1908 roku.,W bibliotece znaleziono starą książkę z 1908 roku.,W bibliotece znaleziono starą książkę z 1908 roku.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l06.png,187,2465,2300,2652,True,filled,True,11479,0.0290511248168328,140266,0.3549860679116546,False,kobieta,nie,nie,0.5446428571428571,0.238095238095238,0.4066666666666667,0.2633333333333333,0.2625,0.0363636363636363,0.0334928229665071,0.058076225045372,0.043557168784029,0.0364750957854406,False,False,2008.0,manual,train,True,validated,,2026-05-21T13:48:22
167_p01_C_l07,167_p01,C:\Magisterka\Formularze\raw_examples\167.pdf,C,7,Gęsta mgła powoli zasłoniła światła starego miasta.,Gęsta mgła powoli zasłoniła światła starego miasta.,Gęsta mgła powoli zasłoniła światła starego miasta.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l07.png,187,2740,2300,2927,True,filled,True,12586,0.0318527273233434,178900,0.4527612361469993,False,kobieta,nie,nie,0.5446428571428571,0.238095238095238,0.4066666666666667,0.2633333333333333,0.2625,0.0363636363636363,0.0334928229665071,0.058076225045372,0.043557168784029,0.0364750957854406,False,False,2008.0,manual,train,True,validated,,2026-05-21T13:48:22
167_p01_C_l08,167_p01,C:\Magisterka\Formularze\raw_examples\167.pdf,C,8,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\167_p01_C_l08.png,187,3014,2300,3202,True,filled,True,12682,0.0319249629950358,140976,0.3548851587437444,False,kobieta,nie,nie,0.5446428571428571,0.238095238095238,0.4066666666666667,0.2633333333333333,0.2625,0.0363636363636363,0.0334928229665071,0.058076225045372,0.043557168784029,0.0364750957854406,False,False,2008.0,manual,train,True,validated,,2026-05-21T13:48:22
168_p01_C_l01,168_p01,C:\Magisterka\Formularze\raw_examples\168.pdf,C,1,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l01.png,187,1091,2300,1279,True,filled,True,12278,0.0309079558155692,157985,0.3977026714059872,False,kobieta,nie,nie,0.5654761904761905,0.1809523809523809,0.5666666666666667,0.15,0.05,0.0503030303030303,0.0225777511961722,0.0488505747126436,0.0149727767695099,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-21T13:48:54
168_p01_C_l02,168_p01,C:\Magisterka\Formularze\raw_examples\168.pdf,C,2,ID: A-204; status=OK; temp=23.5°C.,ID: A-204; status=OK; temp=23.5°C.,ID: A-204; status=OK; temp=23.5°C.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l02.png,187,1366,2300,1553,True,filled,True,10291,0.0260445270049679,148800,0.3765839683547988,False,kobieta,nie,nie,0.5654761904761905,0.1809523809523809,0.5666666666666667,0.15,0.05,0.0503030303030303,0.0225777511961722,0.0488505747126436,0.0149727767695099,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-21T13:48:54
168_p01_C_l03,168_p01,C:\Magisterka\Formularze\raw_examples\168.pdf,C,3,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l03.png,187,1640,2300,1828,True,filled,True,11943,0.0300646454068532,196875,0.4956021991521583,False,kobieta,nie,nie,0.5654761904761905,0.1809523809523809,0.5666666666666667,0.15,0.05,0.0503030303030303,0.0225777511961722,0.0488505747126436,0.0149727767695099,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-21T13:48:54
168_p01_C_l04,168_p01,C:\Magisterka\Formularze\raw_examples\168.pdf,C,4,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l04.png,187,1915,2300,2103,True,filled,True,12488,0.0314365981613315,99792,0.251210842706246,False,kobieta,nie,nie,0.5654761904761905,0.1809523809523809,0.5666666666666667,0.15,0.05,0.0503030303030303,0.0225777511961722,0.0488505747126436,0.0149727767695099,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-21T13:48:54
168_p01_C_l05,168_p01,C:\Magisterka\Formularze\raw_examples\168.pdf,C,5,O 21:30 rozpoczęło się ważne spotkanie zespołu.,O 21:30 rozpoczęło się ważne spotkanie zespołu.,O 21:30 rozpoczęło się ważne spotkanie zespołu.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l05.png,187,2190,2300,2378,True,filled,True,14537,0.0365946370492694,260610,0.6560451510910171,False,kobieta,nie,nie,0.5654761904761905,0.1809523809523809,0.5666666666666667,0.15,0.05,0.0503030303030303,0.0225777511961722,0.0488505747126436,0.0149727767695099,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-21T13:48:54
168_p01_C_l06,168_p01,C:\Magisterka\Formularze\raw_examples\168.pdf,C,6,W bibliotece znaleziono starą książkę z 1908 roku.,W bibliotece znaleziono starą książkę z 1908 roku.,W bibliotece znaleziono starą książkę z 1908 roku.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l06.png,187,2465,2300,2652,True,filled,True,14659,0.0370990886566733,108850,0.2754782591090043,False,kobieta,nie,nie,0.5654761904761905,0.1809523809523809,0.5666666666666667,0.15,0.05,0.0503030303030303,0.0225777511961722,0.0488505747126436,0.0149727767695099,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-21T13:48:54
168_p01_C_l07,168_p01,C:\Magisterka\Formularze\raw_examples\168.pdf,C,7,Gęsta mgła powoli zasłoniła światła starego miasta.,Gęsta mgła powoli zasłoniła światła starego miasta.,Gęsta mgła powoli zasłoniła światła starego miasta.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l07.png,187,2740,2300,2927,True,filled,True,15308,0.0387415819057477,144018,0.3644816529201707,False,kobieta,nie,nie,0.5654761904761905,0.1809523809523809,0.5666666666666667,0.15,0.05,0.0503030303030303,0.0225777511961722,0.0488505747126436,0.0149727767695099,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-21T13:48:54
168_p01_C_l08,168_p01,C:\Magisterka\Formularze\raw_examples\168.pdf,C,8,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\168_p01_C_l08.png,187,3014,2300,3202,True,filled,True,10861,0.0273408786539255,141340,0.3558014721430657,False,kobieta,nie,nie,0.5654761904761905,0.1809523809523809,0.5666666666666667,0.15,0.05,0.0503030303030303,0.0225777511961722,0.0488505747126436,0.0149727767695099,0.0,False,False,2009.0,manual,train,True,validated,,2026-05-21T13:48:54
169_p01_C_l01,169_p01,C:\Magisterka\Formularze\raw_examples\169.pdf,C,1,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund,Robot przejechał dystans 12 metrów w 8 sekund,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l01.png,187,1091,2300,1279,True,filled,True,14621,0.0368060939875743,152306,0.3834066719698724,False,mezczyzna,dysgrafia,dysgrafia,0.1785714285714285,0.526984126984127,0.2333333333333333,0.3633333333333333,0.421875,0.0233333333333333,0.0684808612440191,0.0411373260738052,0.0604960677555958,0.0534865900383141,False,True,2008.0,manual,val,True,validated,,2026-05-21T13:50:52
169_p01_C_l02,169_p01,C:\Magisterka\Formularze\raw_examples\169.pdf,C,2,ID: A-204; status=OK; temp=23.5°C.,"ID: A-204; status=OK; temp=23,5°C.","ID: A-204; status=OK; temp=23,5°C.",ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l02.png,187,1366,2300,1553,True,filled,True,10245,0.0259281099179765,169290,0.4284401881907519,False,mezczyzna,dysgrafia,dysgrafia,0.1785714285714285,0.526984126984127,0.2333333333333333,0.3633333333333333,0.421875,0.0233333333333333,0.0684808612440191,0.0411373260738052,0.0604960677555958,0.0534865900383141,False,True,2008.0,manual,val,True,validated,,2026-05-21T13:50:52
169_p01_C_l03,169_p01,C:\Magisterka\Formularze\raw_examples\169.pdf,C,3,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l03.png,187,1640,2300,1828,True,filled,True,12690,0.0319451017510648,118628,0.2986275437766209,False,mezczyzna,dysgrafia,dysgrafia,0.1785714285714285,0.526984126984127,0.2333333333333333,0.3633333333333333,0.421875,0.0233333333333333,0.0684808612440191,0.0411373260738052,0.0604960677555958,0.0534865900383141,False,True,2008.0,manual,val,True,validated,,2026-05-21T13:50:52
169_p01_C_l04,169_p01,C:\Magisterka\Formularze\raw_examples\169.pdf,C,4,W folderze znajdziesz plik raport_v2.txt.,W Folderze znajdziesz plik raport_v2.txt.,W Folderze znajdziesz plik raport_v2.txt.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l04.png,187,1915,2300,2103,True,filled,True,12938,0.032569403187965,141240,0.3555497376927027,False,mezczyzna,dysgrafia,dysgrafia,0.1785714285714285,0.526984126984127,0.2333333333333333,0.3633333333333333,0.421875,0.0233333333333333,0.0684808612440191,0.0411373260738052,0.0604960677555958,0.0534865900383141,False,True,2008.0,manual,val,True,validated,,2026-05-21T13:50:52
169_p01_C_l05,169_p01,C:\Magisterka\Formularze\raw_examples\169.pdf,C,5,O 21:30 rozpoczęło się ważne spotkanie zespołu.,O 21:30 rozpoczęło się ważne spotkanie zespołu,O 21:30 rozpoczęło się ważne spotkanie zespołu,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l05.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l05.png,187,2190,2300,2378,True,filled,True,15253,0.0383970557138685,290071,0.7302086375124609,False,mezczyzna,dysgrafia,dysgrafia,0.1785714285714285,0.526984126984127,0.2333333333333333,0.3633333333333333,0.421875,0.0233333333333333,0.0684808612440191,0.0411373260738052,0.0604960677555958,0.0534865900383141,False,True,2008.0,manual,val,True,validated,,2026-05-21T13:50:52
169_p01_C_l06,169_p01,C:\Magisterka\Formularze\raw_examples\169.pdf,C,6,W bibliotece znaleziono starą książkę z 1908 roku.,W bibliotece znaleziono starą książkę z 1908 roku,W bibliotece znaleziono starą książkę z 1908 roku,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l06.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l06.png,187,2465,2300,2652,True,filled,True,16521,0.0418114498735862,146138,0.3698469621467311,False,mezczyzna,dysgrafia,dysgrafia,0.1785714285714285,0.526984126984127,0.2333333333333333,0.3633333333333333,0.421875,0.0233333333333333,0.0684808612440191,0.0411373260738052,0.0604960677555958,0.0534865900383141,False,True,2008.0,manual,val,True,validated,,2026-05-21T13:50:52
169_p01_C_l07,169_p01,C:\Magisterka\Formularze\raw_examples\169.pdf,C,7,Gęsta mgła powoli zasłoniła światła starego miasta.,Gęsta mgła powoli zasłoniła światła starego miasta,Gęsta mgła powoli zasłoniła światła starego miasta,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l07.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l07.png,187,2740,2300,2927,True,filled,True,18153,0.045941725655542,196248,0.4966656627801918,False,mezczyzna,dysgrafia,dysgrafia,0.1785714285714285,0.526984126984127,0.2333333333333333,0.3633333333333333,0.421875,0.0233333333333333,0.0684808612440191,0.0411373260738052,0.0604960677555958,0.0534865900383141,False,True,2008.0,manual,val,True,validated,,2026-05-21T13:50:52
169_p01_C_l08,169_p01,C:\Magisterka\Formularze\raw_examples\169.pdf,C,8,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%.,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%,ANALIZA WYKAZAŁA SKUTECZNOŚĆ 87%,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l08.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\169_p01_C_l08.png,187,3014,2300,3202,True,filled,True,15249,0.038386986335854,192288,0.4840551399140075,False,mezczyzna,dysgrafia,dysgrafia,0.1785714285714285,0.526984126984127,0.2333333333333333,0.3633333333333333,0.421875,0.0233333333333333,0.0684808612440191,0.0411373260738052,0.0604960677555958,0.0534865900383141,False,True,2008.0,manual,val,True,validated,,2026-05-21T13:50:52
170_p01_C_l01,170_p01,C:\Magisterka\Formularze\raw_examples\170.pdf,C,1,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund.,Robot przejechał dystans 12 metrów w 8 sekund.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\170_p01_C_l01.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\170_p01_C_l01.png,187,1091,2300,1279,True,filled,True,21668,0.054545820704655,148132,0.3728992760117207,False,mezczyzna,nie,nie,0.2023809523809523,0.2412698412698412,0.0433333333333333,0.07,0.171875,0.086060606060606,0.1568480861244019,0.1305202661826981,0.0836358136721113,0.070191570881226,True,False,2008.0,manual,train,True,validated,,2026-05-21T13:51:34
170_p01_C_l02,170_p01,C:\Magisterka\Formularze\raw_examples\170.pdf,C,2,ID: A-204; status=OK; temp=23.5°C.,ID: A-204; status=OK; temp=23.5°C,ID: A-204; status=OK; temp=23.5°C,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\170_p01_C_l02.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\170_p01_C_l02.png,187,1366,2300,1553,True,filled,True,13246,0.0335230594410461,139026,0.3518478681753646,False,mezczyzna,nie,nie,0.2023809523809523,0.2412698412698412,0.0433333333333333,0.07,0.171875,0.086060606060606,0.1568480861244019,0.1305202661826981,0.0836358136721113,0.070191570881226,True,False,2008.0,manual,train,True,validated,,2026-05-21T13:51:34
170_p01_C_l03,170_p01,C:\Magisterka\Formularze\raw_examples\170.pdf,C,3,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,Gracz zapisał stan gry w pliku save_01.dat.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\170_p01_C_l03.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\170_p01_C_l03.png,187,1640,2300,1828,True,filled,True,18822,0.047381458247324,211338,0.5320105527081592,False,mezczyzna,nie,nie,0.2023809523809523,0.2412698412698412,0.0433333333333333,0.07,0.171875,0.086060606060606,0.1568480861244019,0.1305202661826981,0.0836358136721113,0.070191570881226,True,False,2008.0,manual,train,True,validated,,2026-05-21T13:51:34
170_p01_C_l04,170_p01,C:\Magisterka\Formularze\raw_examples\170.pdf,C,4,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,W folderze znajdziesz plik raport_v2.txt.,ok,review_app,C:\Magisterka\Formularze\processed_320_check\lines_flat\170_p01_C_l04.png,C:\Magisterka\Formularze\processed_320_check\lines_flat\170_p01_C_l04.png,187,1915,2300,2103,True,filled,True,17578,0.0442498816848083,105350,0.2652022434574216,False,mezczyzna,nie,nie,0.2023809523809523,0.2412698412698412,0.0433333333333333,0.07,0.171875,0.086060606060606,0.1568480861244019,0.1305202661826981,0.0836358136721113,0.070191570881226,True,False,2008.0,manual,train,True,validated,,2026-05-21T13:51:34
